ID,DatabaseCode,Country,Lineage,Population,Is.replicated
2039,Xo2021-1-356,Indonesia,Lineage_03,Axoo_12,NO
2040,Xo2021-1-357,Indonesia,Lineage_02,Axoo_05,YES
2041,Xo2021-1-357,Indonesia,Lineage_02,Axoo_06,YES
2042,Xo2021-1-358,Indonesia,Lineage_03,Axoo_12,NO
2043,Xo2021-1-359,Indonesia,Lineage_01,Unresolved,YES
2044,Xo2021-1-359,Indonesia,Lineage_02,Unresolved,YES
2045,Xo2021-1-359,Indonesia,Xoc,Xoc,YES
2046,Xo2021-1-36,Vietnam,Lineage_03,Axoo_12,NO
2047,Xo2021-1-360,Indonesia,Lineage_02,Axoo_05,YES
2048,Xo2021-1-360,Indonesia,Lineage_02,Axoo_06,YES
2049,Xo2021-1-360,Indonesia,Lineage_02,Axoo_09,YES
2050,Xo2021-1-360,Indonesia,Xoc,Xoc,YES
2051,Xo2021-1-361,Indonesia,Lineage_03,Axoo_12,NO
2052,Xo2021-1-362,Indonesia,Lineage_03,Axoo_12,NO
2053,Xo2021-1-363,Indonesia,Lineage_03,Axoo_10,NO
2054,Xo2021-1-364,Indonesia,Lineage_03,Axoo_12,YES
2055,Xo2021-1-364,Indonesia,Xoc,Xoc,YES
2056,Xo2021-1-365,Indonesia,Lineage_02,Axoo_05,NO
2057,Xo2021-1-366,Indonesia,Lineage_01,Unresolved,NO
2058,Xo2021-1-367,Indonesia,Lineage_01,Unresolved,YES
2059,Xo2021-1-367,Indonesia,Lineage_02,Unresolved,YES
2060,Xo2021-1-367,Indonesia,Xoc,Xoc,YES
2061,Xo2021-1-368,Indonesia,Lineage_01,Unresolved,NO
2062,Xo2021-1-369,Indonesia,Lineage_03,Axoo_12,NO
2063,Xo2021-1-37,Vietnam,Lineage_03,Axoo_12,NO
2064,Xo2021-1-370,Indonesia,Lineage_01,Unresolved,YES
2065,Xo2021-1-370,Indonesia,Lineage_03,Unresolved,YES
2066,Xo2021-1-370,Indonesia,Xoc,Xoc,YES
2067,Xo2021-1-371,Indonesia,Lineage_01,Unresolved,YES
2068,Xo2021-1-371,Indonesia,Lineage_02,Unresolved,YES
2069,Xo2021-1-371,Indonesia,Xoc,Xoc,YES
2070,Xo2021-1-372,Indonesia,Lineage_02,Axoo_05,YES
2071,Xo2021-1-372,Indonesia,Lineage_02,Axoo_09,YES
2072,Xo2021-1-372,Indonesia,Xoc,Xoc,YES
2073,Xo2021-1-373,Indonesia,Xoc,Xoc,NO
2074,Xo2021-1-374,Indonesia,Lineage_02,Axoo_05,YES
2075,Xo2021-1-374,Indonesia,Lineage_02,Axoo_09,YES
2076,Xo2021-1-374,Indonesia,Lineage_03,Axoo_10,YES
2077,Xo2021-1-375,Indonesia,Lineage_02,Axoo_05,YES
2078,Xo2021-1-375,Indonesia,Xoc,Xoc,YES
2079,Xo2021-1-377,Indonesia,Xoc,Xoc,NO
2080,Xo2021-1-378,Indonesia,Lineage_02,Axoo_05,YES
2081,Xo2021-1-378,Indonesia,Xoc,Xoc,YES
2082,Xo2021-1-379,Indonesia,Lineage_01,Unresolved,YES
2083,Xo2021-1-379,Indonesia,Lineage_02,Unresolved,YES
2084,Xo2021-1-379,Indonesia,Xoc,Xoc,YES
2085,Xo2021-1-38,Vietnam,Lineage_03,Axoo_12,NO
2086,Xo2021-1-380,Indonesia,Lineage_02,Axoo_05,YES
2087,Xo2021-1-380,Indonesia,Lineage_02,Axoo_09,YES
2088,Xo2021-1-380,Indonesia,Lineage_03,Axoo_12,YES
2089,Xo2021-1-380,Indonesia,Xoc,Xoc,YES
2090,Xo2021-1-381,Indonesia,NA,NA,NO
2091,Xo2021-1-382,Indonesia,Lineage_02,Axoo_05,YES
2092,Xo2021-1-382,Indonesia,Lineage_02,Axoo_09,YES
2093,Xo2021-1-382,Indonesia,Xoc,Xoc,YES
2094,Xo2021-1-383,Indonesia,Lineage_02,Axoo_05,YES
2095,Xo2021-1-383,Indonesia,Lineage_02,Axoo_06,YES
2096,Xo2021-1-383,Indonesia,Lineage_02,Axoo_09,YES
2097,Xo2021-1-383,Indonesia,Xoc,Xoc,YES
2098,Xo2021-1-385,Cambodia,Lineage_01,Axoo_01,NO
2099,Xo2021-1-386,Cambodia,Lineage_03,Axoo_12,NO
2100,Xo2021-1-387,Cambodia,Lineage_01,Unresolved,YES
2101,Xo2021-1-387,Cambodia,Lineage_02,Unresolved,YES
2102,Xo2021-1-387,Cambodia,Xoc,Xoc,YES
2103,Xo2021-1-388,Cambodia,Lineage_03,Axoo_12,YES
2104,Xo2021-1-388,Cambodia,Xoc,Xoc,YES
2105,Xo2021-1-389,Cambodia,Lineage_01,Unresolved,YES
2106,Xo2021-1-389,Cambodia,Lineage_03,Unresolved,YES
2107,Xo2021-1-39,Vietnam,Lineage_01,Unresolved,YES
2108,Xo2021-1-39,Vietnam,Lineage_03,Unresolved,YES
2109,Xo2021-1-390,Cambodia,Lineage_01,Unresolved,YES
2110,Xo2021-1-390,Cambodia,Lineage_02,Unresolved,YES
2111,Xo2021-1-390,Cambodia,Xoc,Xoc,YES
2112,Xo2021-1-391,Cambodia,Lineage_03,Axoo_12,NO
2113,Xo2021-1-392,Cambodia,Lineage_01,Unresolved,YES
2114,Xo2021-1-392,Cambodia,Lineage_03,Unresolved,YES
2115,Xo2021-1-393,Cambodia,Lineage_03,Axoo_12,NO
2116,Xo2021-1-394,Cambodia,Lineage_01,Unresolved,YES
2117,Xo2021-1-394,Cambodia,Lineage_02,Unresolved,YES
2118,Xo2021-1-394,Cambodia,Xoc,Xoc,YES
2119,Xo2021-1-395,Cambodia,Lineage_01,Unresolved,YES
2120,Xo2021-1-395,Cambodia,Lineage_03,Unresolved,YES
2121,Xo2021-1-396,Cambodia,Lineage_01,Axoo_01,NO
2122,Xo2021-1-397,Cambodia,Lineage_03,Axoo_12,NO
2123,Xo2021-1-398,Cambodia,Lineage_01,Unresolved,YES
2124,Xo2021-1-398,Cambodia,Lineage_02,Unresolved,YES
2125,Xo2021-1-398,Cambodia,Xoc,Xoc,YES
2126,Xo2021-1-399,Cambodia,Lineage_03,Axoo_12,NO
2127,Xo2021-1-4,Vietnam,Lineage_03,Axoo_12,NO
2128,Xo2021-1-40,Vietnam,Lineage_02,Unresolved,NO
2129,Xo2021-1-400,Cambodia,Lineage_03,Axoo_12,YES
2130,Xo2021-1-400,Cambodia,Xoc,Xoc,YES
2131,Xo2021-1-401,Cambodia,Lineage_01,Unresolved,YES
2132,Xo2021-1-401,Cambodia,Lineage_03,Unresolved,YES
2133,Xo2021-1-402,Cambodia,Lineage_03,Axoo_12,NO
2134,Xo2021-1-403,Cambodia,Lineage_03,Axoo_12,NO
2135,Xo2021-1-404,Cambodia,Lineage_01,Unresolved,YES
2136,Xo2021-1-404,Cambodia,Lineage_03,Unresolved,YES
2137,Xo2021-1-405,Cambodia,Lineage_03,Axoo_12,NO
2138,Xo2021-1-406,Cambodia,Lineage_03,Axoo_12,NO
2139,Xo2021-1-407,Cambodia,Lineage_03,Axoo_12,NO
2140,Xo2021-1-408,Cambodia,Lineage_03,Axoo_12,NO
2141,Xo2021-1-409,Cambodia,Lineage_03,Axoo_12,NO
2142,Xo2021-1-41,Vietnam,Lineage_03,Axoo_12,NO
2143,Xo2021-1-410,Cambodia,Lineage_03,Axoo_12,NO
2144,Xo2021-1-411,Cambodia,Lineage_03,Axoo_12,YES
2145,Xo2021-1-411,Cambodia,Xoc,Xoc,YES
2146,Xo2021-1-412,Cambodia,Lineage_03,Axoo_12,NO
2147,Xo2021-1-413,Cambodia,Lineage_03,Axoo_12,NO
2148,Xo2021-1-414,Cambodia,Lineage_01,Unresolved,YES
2149,Xo2021-1-414,Cambodia,Lineage_03,Unresolved,YES
2150,Xo2021-1-415,Cambodia,Lineage_03,Axoo_12,NO
2151,Xo2021-1-416,Cambodia,Lineage_03,Axoo_12,NO
2152,Xo2021-1-417,Cambodia,Lineage_03,Axoo_12,NO
2153,Xo2021-1-418,Cambodia,Lineage_03,Axoo_12,NO
2154,Xo2021-1-419,Cambodia,Lineage_03,Axoo_12,YES
2155,Xo2021-1-419,Cambodia,Xoc,Xoc,YES
2156,Xo2021-1-42,Vietnam,Lineage_03,Axoo_12,NO
2157,Xo2021-1-420,Cambodia,Lineage_03,Axoo_12,NO
2158,Xo2021-1-421,Cambodia,Xoc,Xoc,NO
2159,Xo2021-1-422,Cambodia,Lineage_03,Axoo_12,NO
2160,Xo2021-1-423,Cambodia,Lineage_01,Unresolved,YES
2161,Xo2021-1-423,Cambodia,Lineage_03,Unresolved,YES
2162,Xo2021-1-424,Cambodia,NA,NA,NO
2163,Xo2021-1-425,Cambodia,Lineage_03,Axoo_12,NO
2164,Xo2021-1-426,Cambodia,Lineage_03,Axoo_12,NO
2165,Xo2021-1-427,Cambodia,Lineage_02,Axoo_05,YES
2166,Xo2021-1-427,Cambodia,Lineage_03,Axoo_12,YES
2167,Xo2021-1-428,Cambodia,Lineage_01,Unresolved,NO
2168,Xo2021-1-429,Cambodia,Lineage_03,Axoo_12,NO
2169,Xo2021-1-43,Vietnam,Lineage_03,Axoo_12,NO
2170,Xo2021-1-430,Cambodia,Lineage_03,Axoo_12,NO
2171,Xo2021-1-431,Cambodia,Lineage_03,Axoo_12,YES
2172,Xo2021-1-431,Cambodia,Xoc,Xoc,YES
2173,Xo2021-1-432,Cambodia,Lineage_03,Axoo_12,NO
2174,Xo2021-1-433,Cambodia,Lineage_03,Axoo_12,YES
2175,Xo2021-1-433,Cambodia,Xoc,Xoc,YES
2176,Xo2021-1-434,Cambodia,Lineage_03,Axoo_12,NO
2177,Xo2021-1-435,Cambodia,NA,NA,NO
2178,Xo2021-1-436,Cambodia,Xoc,Xoc,NO
2179,Xo2021-1-437,Cambodia,Lineage_03,Axoo_12,NO
2180,Xo2021-1-438,Cambodia,Lineage_03,Axoo_12,NO
2181,Xo2021-1-439,Cambodia,Lineage_03,Axoo_12,YES
2182,Xo2021-1-439,Cambodia,Xoc,Xoc,YES
2183,Xo2021-1-44,Vietnam,Lineage_03,Axoo_12,NO
2184,Xo2021-1-440,Cambodia,Lineage_03,Axoo_12,NO
2185,Xo2021-1-441,Cambodia,Lineage_03,Axoo_12,YES
2186,Xo2021-1-441,Cambodia,Xoc,Xoc,YES
2187,Xo2021-1-442,Cambodia,Lineage_03,Axoo_12,NO
2188,Xo2021-1-443,Cambodia,Lineage_01,Unresolved,YES
2189,Xo2021-1-443,Cambodia,Lineage_03,Unresolved,YES
2190,Xo2021-1-443,Cambodia,Xoc,Xoc,YES
2191,Xo2021-1-444,Cambodia,Lineage_03,Axoo_10,YES
2192,Xo2021-1-444,Cambodia,Lineage_03,Axoo_12,YES
2193,Xo2021-1-444,Cambodia,Xoc,Xoc,YES
2194,Xo2021-1-445,Cambodia,Lineage_01,Unresolved,YES
2195,Xo2021-1-445,Cambodia,Lineage_03,Unresolved,YES
2196,Xo2021-1-446,Cambodia,Lineage_01,Unresolved,YES
2197,Xo2021-1-446,Cambodia,Lineage_03,Unresolved,YES
2198,Xo2021-1-446,Cambodia,Xoc,Xoc,YES
2199,Xo2021-1-447,Cambodia,Lineage_03,Axoo_12,NO
2200,Xo2021-1-448,Cambodia,Lineage_03,Axoo_12,NO
2201,Xo2021-1-449,Cambodia,Lineage_03,Axoo_12,YES
2202,Xo2021-1-449,Cambodia,Xoc,Xoc,YES
2203,Xo2021-1-45,Vietnam,Lineage_03,Axoo_12,NO
2204,Xo2021-1-450,Cambodia,Lineage_01,Unresolved,YES
2205,Xo2021-1-450,Cambodia,Lineage_03,Unresolved,YES
2206,Xo2021-1-450,Cambodia,Xoc,Xoc,YES
2207,Xo2021-1-451,Cambodia,NA,NA,NO
2208,Xo2021-1-452,Cambodia,Lineage_03,Axoo_12,YES
2209,Xo2021-1-452,Cambodia,Xoc,Xoc,YES
2210,Xo2021-1-453,Cambodia,Lineage_01,Axoo_03,YES
2211,Xo2021-1-453,Cambodia,Lineage_02,Axoo_05,YES
2212,Xo2021-1-453,Cambodia,Lineage_02,Axoo_09,YES
2213,Xo2021-1-453,Cambodia,Xoc,Xoc,YES
2214,Xo2021-1-454,Cambodia,Lineage_01,Unresolved,YES
2215,Xo2021-1-454,Cambodia,Xoc,Xoc,YES
2216,Xo2021-1-455,Cambodia,Lineage_03,Axoo_12,NO
2217,Xo2021-1-456,Cambodia,Lineage_03,Axoo_12,NO
2218,Xo2021-1-457,Cambodia,Lineage_03,Axoo_12,NO
2219,Xo2021-1-458,Cambodia,Lineage_03,Axoo_12,NO
2220,Xo2021-1-459,Cambodia,Lineage_03,Axoo_12,YES
2221,Xo2021-1-459,Cambodia,Xoc,Xoc,YES
2222,Xo2021-1-46,Vietnam,Lineage_03,Axoo_12,NO
2223,Xo2021-1-460,Cambodia,Lineage_01,Unresolved,YES
2224,Xo2021-1-460,Cambodia,Xoc,Xoc,YES
2225,Xo2021-1-461,Cambodia,Xoc,Xoc,NO
2226,Xo2021-1-462,Cambodia,Lineage_01,Unresolved,YES
2227,Xo2021-1-462,Cambodia,Lineage_03,Unresolved,YES
2228,Xo2021-1-462,Cambodia,Xoc,Xoc,YES
2229,Xo2021-1-463,Cambodia,Lineage_01,Unresolved,YES
2230,Xo2021-1-463,Cambodia,Lineage_03,Unresolved,YES
2231,Xo2021-1-464,Cambodia,Lineage_03,Axoo_12,NO
2232,Xo2021-1-465,Cambodia,Lineage_02,Axoo_04,YES
2233,Xo2021-1-465,Cambodia,Lineage_02,Axoo_05,YES
2234,Xo2021-1-465,Cambodia,Lineage_02,Axoo_09,YES
2235,Xo2021-1-465,Cambodia,Xoc,Xoc,YES
2236,Xo2021-1-466,Cambodia,Lineage_01,Unresolved,YES
2237,Xo2021-1-466,Cambodia,Xoc,Xoc,YES
2238,Xo2021-1-467,Cambodia,Lineage_02,Axoo_05,YES
2239,Xo2021-1-467,Cambodia,Lineage_02,Axoo_06,YES
2240,Xo2021-1-467,Cambodia,Lineage_02,Axoo_09,YES
2241,Xo2021-1-467,Cambodia,Xoc,Xoc,YES
2242,Xo2021-1-468,Cambodia,Lineage_01,Axoo_03,YES
2243,Xo2021-1-468,Cambodia,Xoc,Xoc,YES
2244,Xo2021-1-469,Cambodia,Xoc,Xoc,NO
2245,Xo2021-1-47,Vietnam,Lineage_03,Axoo_12,NO
2246,Xo2021-1-470,Cambodia,Xoc,Xoc,NO
2247,Xo2021-1-471,Cambodia,NA,NA,NO
2248,Xo2021-1-48,Vietnam,Lineage_03,Axoo_12,NO
2249,Xo2021-1-481,Philippines,Lineage_03,Axoo_12,NO
2250,Xo2021-1-482,Philippines,Lineage_03,Axoo_12,NO
2251,Xo2021-1-483,Philippines,Lineage_03,Axoo_12,NO
2252,Xo2021-1-484,Philippines,Lineage_03,Axoo_12,NO
2253,Xo2021-1-485,Philippines,Lineage_03,Axoo_12,NO
2254,Xo2021-1-486,Philippines,Lineage_03,Axoo_12,NO
2255,Xo2021-1-487,Philippines,Lineage_03,Axoo_12,NO
2256,Xo2021-1-488,Philippines,Lineage_03,Axoo_12,NO
2257,Xo2021-1-489,Philippines,Lineage_03,Axoo_12,NO
2258,Xo2021-1-49,Vietnam,Lineage_03,Axoo_12,NO
2259,Xo2021-1-490,Philippines,Lineage_03,Axoo_12,NO
2260,Xo2021-1-491,Philippines,Lineage_03,Axoo_12,NO
2261,Xo2021-1-492,Philippines,Lineage_03,Axoo_12,NO
2262,Xo2021-1-493,Philippines,Lineage_03,Axoo_12,NO
2263,Xo2021-1-494,Philippines,Lineage_03,Axoo_12,NO
2264,Xo2021-1-495,Philippines,Lineage_03,Axoo_12,YES
2265,Xo2021-1-495,Philippines,Xoc,Xoc,YES
2266,Xo2021-1-496,Philippines,Lineage_03,Axoo_12,NO
2267,Xo2021-1-497,Philippines,Lineage_03,Axoo_12,NO
2268,Xo2021-1-498,Philippines,Lineage_03,Axoo_12,NO
2269,Xo2021-1-499,Philippines,Lineage_03,Axoo_12,NO
2270,Xo2021-1-5,Vietnam,Lineage_01,Unresolved,YES
2271,Xo2021-1-5,Vietnam,Lineage_03,Unresolved,YES
2272,Xo2021-1-50,Vietnam,Lineage_03,Axoo_12,NO
2273,Xo2021-1-500,Philippines,Lineage_03,Axoo_12,NO
2274,Xo2021-1-501,Philippines,Lineage_03,Axoo_12,NO
2275,Xo2021-1-502,Philippines,Lineage_03,Axoo_12,NO
2276,Xo2021-1-503,Philippines,Lineage_03,Axoo_12,NO
2277,Xo2021-1-504,Philippines,Lineage_03,Axoo_12,NO
2278,Xo2021-1-505,Philippines,Lineage_03,Axoo_12,NO
2279,Xo2021-1-506,Philippines,Lineage_03,Axoo_12,NO
2280,Xo2021-1-507,Philippines,Lineage_03,Axoo_12,NO
2281,Xo2021-1-508,Philippines,Lineage_03,Axoo_12,NO
2282,Xo2021-1-509,Philippines,Lineage_03,Axoo_12,NO
2283,Xo2021-1-51,Vietnam,NA,NA,NO
2284,Xo2021-1-510,Philippines,Lineage_03,Axoo_12,NO
2285,Xo2021-1-511,Philippines,Lineage_03,Axoo_12,NO
2286,Xo2021-1-512,Philippines,Lineage_03,Axoo_12,NO
2287,Xo2021-1-513,Philippines,Lineage_03,Axoo_12,NO
2288,Xo2021-1-514,Philippines,Lineage_03,Axoo_12,NO
2289,Xo2021-1-515,Philippines,Lineage_03,Axoo_12,NO
2290,Xo2021-1-516,Philippines,Lineage_03,Axoo_12,NO
2291,Xo2021-1-517,Philippines,Lineage_03,Axoo_12,NO
2292,Xo2021-1-518,Philippines,Lineage_03,Axoo_12,NO
2293,Xo2021-1-519,Philippines,Lineage_03,Axoo_12,YES
2294,Xo2021-1-519,Philippines,Xoc,Xoc,YES
2295,Xo2021-1-52,Vietnam,NA,NA,NO
2296,Xo2021-1-520,Philippines,Lineage_03,Axoo_12,NO
2297,Xo2021-1-521,Philippines,Lineage_03,Axoo_12,NO
2298,Xo2021-1-522,Philippines,Lineage_03,Axoo_12,NO
2299,Xo2021-1-523,Philippines,Lineage_03,Axoo_12,NO
2300,Xo2021-1-524,Philippines,Lineage_03,Axoo_12,NO
2301,Xo2021-1-525,Philippines,Lineage_03,Axoo_12,NO
2302,Xo2021-1-526,Philippines,Lineage_03,Axoo_12,YES
2303,Xo2021-1-526,Philippines,Xoc,Xoc,YES
2304,Xo2021-1-527,Philippines,Lineage_03,Axoo_12,NO
2305,Xo2021-1-528,Philippines,Lineage_03,Axoo_12,YES
2306,Xo2021-1-528,Philippines,Xoc,Xoc,YES
2307,Xo2021-1-529,Philippines,Lineage_03,Axoo_12,NO
2308,Xo2021-1-53,Vietnam,Lineage_03,Axoo_12,NO
2309,Xo2021-1-530,Philippines,Lineage_03,Axoo_12,NO
2310,Xo2021-1-531,Philippines,Lineage_03,Axoo_12,NO
2311,Xo2021-1-532,Philippines,Lineage_03,Axoo_12,NO
2312,Xo2021-1-533,Philippines,Lineage_03,Axoo_12,NO
2313,Xo2021-1-534,Philippines,Lineage_03,Axoo_12,NO
2314,Xo2021-1-535,Philippines,Lineage_03,Axoo_12,NO
2315,Xo2021-1-536,Philippines,Lineage_03,Axoo_12,NO
2316,Xo2021-1-537,Philippines,Lineage_03,Axoo_12,NO
2317,Xo2021-1-538,Philippines,Lineage_03,Axoo_12,NO
2318,Xo2021-1-539,Philippines,Lineage_03,Axoo_12,NO
2319,Xo2021-1-54,Vietnam,Lineage_03,Axoo_12,NO
2320,Xo2021-1-540,Philippines,Lineage_03,Axoo_12,NO
2321,Xo2021-1-541,Philippines,Lineage_01,Unresolved,YES
2322,Xo2021-1-541,Philippines,Lineage_02,Unresolved,YES
2323,Xo2021-1-541,Philippines,Xoc,Xoc,YES
2324,Xo2021-1-542,Philippines,Lineage_01,Unresolved,YES
2325,Xo2021-1-542,Philippines,Lineage_02,Unresolved,YES
2326,Xo2021-1-542,Philippines,Xoc,Xoc,YES
2327,Xo2021-1-543,Philippines,Lineage_03,Axoo_12,NO
2328,Xo2021-1-544,Philippines,Lineage_02,Axoo_06,NO
2329,Xo2021-1-545,Philippines,Lineage_02,Unresolved,YES
2330,Xo2021-1-545,Philippines,Xoc,Xoc,YES
2331,Xo2021-1-546,Philippines,Lineage_03,Axoo_12,NO
2332,Xo2021-1-547,Philippines,Lineage_03,Axoo_12,NO
2333,Xo2021-1-548,Philippines,Lineage_03,Axoo_12,NO
2334,Xo2021-1-549,Philippines,Lineage_03,Axoo_12,NO
2335,Xo2021-1-55,Vietnam,Lineage_03,Axoo_12,NO
2336,Xo2021-1-550,Philippines,Lineage_03,Axoo_12,NO
2337,Xo2021-1-551,Philippines,Lineage_03,Axoo_12,YES
2338,Xo2021-1-551,Philippines,Xoc,Xoc,YES
2339,Xo2021-1-552,Philippines,NA,NA,NO
2340,Xo2021-1-553,Philippines,Lineage_01,Unresolved,YES
2341,Xo2021-1-553,Philippines,Lineage_02,Unresolved,YES
2342,Xo2021-1-553,Philippines,Xoc,Xoc,YES
2343,Xo2021-1-554,Philippines,Lineage_01,Unresolved,YES
2344,Xo2021-1-554,Philippines,Lineage_03,Unresolved,YES
2345,Xo2021-1-555,Philippines,Lineage_01,Unresolved,YES
2346,Xo2021-1-555,Philippines,Lineage_03,Unresolved,YES
2347,Xo2021-1-556,Philippines,Lineage_03,Axoo_12,NO
2348,Xo2021-1-557,Philippines,Lineage_03,Axoo_12,YES
2349,Xo2021-1-557,Philippines,Xoc,Xoc,YES
2350,Xo2021-1-558,Philippines,Lineage_03,Axoo_12,YES
2351,Xo2021-1-558,Philippines,Xoc,Xoc,YES
2352,Xo2021-1-559,Philippines,Lineage_03,Axoo_12,NO
2353,Xo2021-1-56,Vietnam,Lineage_03,Axoo_12,NO
2354,Xo2021-1-560,Philippines,Lineage_01,Unresolved,YES
2355,Xo2021-1-560,Philippines,Lineage_02,Unresolved,YES
2356,Xo2021-1-560,Philippines,Xoc,Xoc,YES
2357,Xo2021-1-561,Philippines,Lineage_03,Axoo_12,NO
2358,Xo2021-1-562,Philippines,Lineage_03,Axoo_12,NO
2359,Xo2021-1-563,Philippines,Lineage_03,Axoo_12,NO
2360,Xo2021-1-564,Philippines,Lineage_03,Axoo_12,NO
2361,Xo2021-1-565,Philippines,Lineage_03,Axoo_12,NO
2362,Xo2021-1-566,Philippines,Lineage_03,Axoo_12,NO
2363,Xo2021-1-567,Philippines,Lineage_03,Axoo_12,NO
2364,Xo2021-1-569,Philippines,Lineage_03,Axoo_12,NO
2365,Xo2021-1-57,Vietnam,Lineage_03,Axoo_12,NO
2366,Xo2021-1-570,Philippines,Lineage_03,Axoo_12,NO
2367,Xo2021-1-571,Philippines,Lineage_03,Axoo_12,NO
2368,Xo2021-1-572,Philippines,Lineage_03,Axoo_12,NO
2369,Xo2021-1-573,Philippines,Lineage_03,Axoo_12,NO
2370,Xo2021-1-574,Philippines,Lineage_03,Axoo_12,NO
2371,Xo2021-1-575,Philippines,Lineage_03,Axoo_12,NO
2372,Xo2021-1-577,Philippines,Lineage_03,Axoo_12,YES
2373,Xo2021-1-577,Philippines,Xoc,Xoc,YES
2374,Xo2021-1-578,Philippines,Lineage_03,Axoo_12,NO
2375,Xo2021-1-579,Philippines,Lineage_03,Axoo_12,NO
2376,Xo2021-1-58,Vietnam,Lineage_03,Axoo_12,NO
2377,Xo2021-1-580,Philippines,NA,NA,NO
2378,Xo2021-1-581,Philippines,Lineage_03,Axoo_12,NO
2379,Xo2021-1-582,Philippines,Lineage_03,Axoo_12,NO
2380,Xo2021-1-583,Philippines,Lineage_02,Axoo_06,NO
2381,Xo2021-1-584,Philippines,Lineage_01,Unresolved,YES
2382,Xo2021-1-584,Philippines,Lineage_02,Unresolved,YES
2383,Xo2021-1-584,Philippines,Xoc,Xoc,YES
2384,Xo2021-1-585,Philippines,Lineage_03,Axoo_12,NO
2385,Xo2021-1-586,Philippines,Lineage_03,Axoo_12,NO
2386,Xo2021-1-587,Philippines,Lineage_03,Axoo_12,NO
2387,Xo2021-1-588,Philippines,NA,NA,NO
2388,Xo2021-1-589,Philippines,Lineage_01,Unresolved,YES
2389,Xo2021-1-589,Philippines,Lineage_02,Unresolved,YES
2390,Xo2021-1-589,Philippines,Xoc,Xoc,YES
2391,Xo2021-1-59,Vietnam,Lineage_01,Unresolved,YES
2392,Xo2021-1-59,Vietnam,Lineage_03,Unresolved,YES
2393,Xo2021-1-590,Philippines,Lineage_03,Axoo_12,YES
2394,Xo2021-1-590,Philippines,Xoc,Xoc,YES
2395,Xo2021-1-591,Philippines,NA,NA,NO
2396,Xo2021-1-592,Philippines,Lineage_03,Axoo_12,NO
2397,Xo2021-1-593,Philippines,Lineage_03,Axoo_12,NO
2398,Xo2021-1-594,Philippines,Lineage_03,Axoo_12,NO
2399,Xo2021-1-595,Philippines,Lineage_03,Axoo_12,NO
2400,Xo2021-1-596,Philippines,Lineage_03,Axoo_12,YES
2401,Xo2021-1-596,Philippines,Xoc,Xoc,YES
2402,Xo2021-1-597,Philippines,Lineage_01,Unresolved,YES
2403,Xo2021-1-597,Philippines,Lineage_02,Unresolved,YES
2404,Xo2021-1-597,Philippines,Xoc,Xoc,YES
2405,Xo2021-1-598,Philippines,Lineage_03,Axoo_12,YES
2406,Xo2021-1-598,Philippines,Xoc,Xoc,YES
2407,Xo2021-1-599,Philippines,NA,NA,NO
2408,Xo2021-1-6,Vietnam,Lineage_01,Unresolved,YES
2409,Xo2021-1-6,Vietnam,Lineage_03,Unresolved,YES
2410,Xo2021-1-60,Vietnam,Lineage_03,Axoo_12,NO
2411,Xo2021-1-600,Philippines,Lineage_03,Axoo_12,NO
2412,Xo2021-1-601,Philippines,Xoc,Xoc,NO
2413,Xo2021-1-602,Philippines,Lineage_01,Axoo_01,YES
2414,Xo2021-1-602,Philippines,Lineage_03,Axoo_12,YES
2415,Xo2021-1-603,Philippines,Lineage_03,Axoo_12,NO
2416,Xo2021-1-604,Philippines,Lineage_03,Axoo_12,NO
2417,Xo2021-1-605,Philippines,Lineage_03,Axoo_12,NO
2418,Xo2021-1-606,Philippines,Lineage_03,Axoo_12,NO
2419,Xo2021-1-607,Philippines,Lineage_03,Axoo_12,NO
2420,Xo2021-1-608,Philippines,Lineage_03,Axoo_12,NO
2421,Xo2021-1-609,Philippines,Xoc,Xoc,NO
2422,Xo2021-1-61,Vietnam,Lineage_01,Unresolved,YES
2423,Xo2021-1-61,Vietnam,Lineage_03,Unresolved,YES
2424,Xo2021-1-610,Philippines,Lineage_01,Axoo_01,YES
2425,Xo2021-1-610,Philippines,Lineage_03,Axoo_12,YES
2426,Xo2021-1-611,Philippines,Lineage_03,Axoo_12,NO
2427,Xo2021-1-612,Philippines,Lineage_03,Axoo_12,YES
2428,Xo2021-1-612,Philippines,Xoc,Xoc,YES
2429,Xo2021-1-613,Philippines,Lineage_03,Axoo_12,NO
2430,Xo2021-1-614,Philippines,Lineage_03,Axoo_12,NO
2431,Xo2021-1-615,Philippines,Lineage_03,Axoo_12,NO
2432,Xo2021-1-616,Philippines,Lineage_03,Axoo_12,YES
2433,Xo2021-1-616,Philippines,Xoc,Xoc,YES
2434,Xo2021-1-617,Philippines,Lineage_01,Unresolved,YES
2435,Xo2021-1-617,Philippines,Lineage_02,Unresolved,YES
2436,Xo2021-1-617,Philippines,Xoc,Xoc,YES
2437,Xo2021-1-618,Philippines,Lineage_01,Axoo_01,YES
2438,Xo2021-1-618,Philippines,Lineage_01,Axoo_03,YES
2439,Xo2021-1-619,Philippines,Lineage_03,Axoo_12,NO
2440,Xo2021-1-62,Vietnam,Lineage_03,Axoo_12,NO
2441,Xo2021-1-620,Philippines,Lineage_03,Axoo_12,NO
2442,Xo2021-1-621,Philippines,Lineage_03,Axoo_12,NO
2443,Xo2021-1-622,Philippines,Lineage_03,Axoo_12,NO
