vCode,databaseCode,sampleCode,isolateName,district,province,country,year,riceVarSource,riceGrowthStage,percDiseasedLeaf,institute,sampleType,runCode,lineage,AxooPopn,latitude,longitude
VCE_01784,Xo2021-1-5,VXO_67,VXO_67,Dong Hung,Thai Binh,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,,20.5296832,106.3876068
VCE_01914,Xo2021-1-6,VXO_74,VXO_74,Hung Ha,Thai Binh,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,,20.5296832,106.3876068
VCE_02044,Xo2021-1-7,VXO_84,VXO_84,Hung Ha,Thai Binh,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,AXoo12,20.5296832,106.3876068
VCE_02129,Xo2021-1-8,VXO_85,VXO_85,Hung Ha,Thai Binh,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,,20.5296832,106.3876068
VCE_02131,Xo2021-1-9,VXO_87,VXO_87,Hung Ha,Thai Binh,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,Lin_3,,20.5296832,106.3876068
VCE_02896,Xo2021-2-725,VXO96,cix 4001,Hai Phong,Hai Phong City,Vietnam,2016.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_3,AXoo12,20.858864,106.6749591
VCE_02919,Xo2021-2-736,DNA VXO96,DNA VXO96 Coline,Hai Phong,Hai Phong City,Vietnam,2016.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_3,AXoo12,20.858864,106.6749591
VCE_01305,Xo2021-1-12,VXO_90,VXO_90,Thoi Lai,Can Tho city,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2021-1,,,10.0364634,105.7875821
VCE_00932,XO2020-2-493,VXO_69,VXO_69,,Nam Dinh,Vietnam,2017.0,,,,Agricultural Genetics Institute,DNA,`,Lin_1,AXoo1,20.2686476,106.2289075
VCE_00112,XO2020-1-224,RO_2019_224,BB 165,Twon tay,Ayeyarwady Region,Myanmar,2017.0,PawSan,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo8,16.8340079,95.1804705
VCE_00113,XO2020-1-224,RO_2019_224,BB 165,Twon tay,Ayeyarwady Region,Myanmar,2017.0,PawSan,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,16.8340079,95.1804705
VCE_00118,XO2020-1-228,RO_2019_228,BB 183,Pyapon,Ayeyarwady Region,Myanmar,2017.0,PawSan,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo8,16.8340079,95.1804705
VCE_00119,XO2020-1-228,RO_2019_228,BB 183,Pyapon,Ayeyarwady Region,Myanmar,2017.0,PawSan,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,16.8340079,95.1804705
VCE_00121,XO2020-1-229,RO_2019_229,BB 74,Wow,Bago Region,Myanmar,2017.0,Hybrid,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,18.2457067,96.1004931
VCE_00124,XO2020-1-230,RO_2019_230,BB 147,Myaung Mya,Ayeyarwady Region,Myanmar,2017.0,Hankar,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo7,16.8340079,95.1804705
VCE_02615,Xo2021-2-532,E4,NXO-52,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02616,Xo2021-2-532,E4,NXO-52,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02617,Xo2021-2-533,E5,NXO-53,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02618,Xo2021-2-533,E5,NXO-53,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02619,Xo2021-2-534,E6,NXO-54,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02620,Xo2021-2-534,E6,NXO-54,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02621,Xo2021-2-535,E7,NXO-55,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02622,Xo2021-2-535,E7,NXO-55,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02623,Xo2021-2-536,E8,NXO-56,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02624,Xo2021-2-536,E8,NXO-56,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02626,Xo2021-2-538,E10,NXO-58,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02627,Xo2021-2-538,E10,NXO-58,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02628,Xo2021-2-539,E11,NXO-59,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02629,Xo2021-2-539,E11,NXO-59,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02631,Xo2021-2-540,E12,NXO-60,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02632,Xo2021-2-540,E12,NXO-60,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02633,Xo2021-2-541,F1,NXO-61,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02634,Xo2021-2-541,F1,NXO-61,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02635,Xo2021-2-542,F2,NXO-62,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02636,Xo2021-2-542,F2,NXO-62,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02637,Xo2021-2-543,F3,NXO-63,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02638,Xo2021-2-543,F3,NXO-63,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02639,Xo2021-2-544,F4,NXO-64,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02640,Xo2021-2-544,F4,NXO-64,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02643,Xo2021-2-547,F7,NXO-67,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02644,Xo2021-2-547,F7,NXO-67,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02663,Xo2021-2-556,G4,NXO-76,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02664,Xo2021-2-557,G5,NXO-77,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02665,Xo2021-2-557,G5,NXO-77,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02666,Xo2021-2-558,G6,NXO-78,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02667,Xo2021-2-558,G6,NXO-78,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02690,Xo2021-2-570,H5,NXO-89,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02691,Xo2021-2-571,H6,NXO-90,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02692,Xo2021-2-571,H6,NXO-90,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02693,Xo2021-2-572,H7,NXO-91,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02694,Xo2021-2-572,H7,NXO-91,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02695,Xo2021-2-573,H8,NXO-92,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02696,Xo2021-2-573,H8,NXO-92,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02697,Xo2021-2-574,H9,NXO-93,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02698,Xo2021-2-574,H9,NXO-93,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02699,Xo2021-2-575,H10,NXO-94,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,33.712802,71.2678805
VCE_02700,Xo2021-2-575,H10,NXO-94,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_00099,XO2020-1-213,RO_2019_213,BB 230,Madayar,Mandalay Region,Myanmar,2017.0,Ayeyarmin,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo7,20.9872395,95.7656747
VCE_00100,XO2020-1-214,RO_2019_214,BB 196,Hmawbi,Yangon Region,Myanmar,2017.0,Yatanartoe,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,16.647565,96.1129218
VCE_00101,XO2020-1-215,RO_2019_215,BB 212,Kang Lay Daunt,Ayeyarwady Region,Myanmar,2017.0,Manawthukha,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,16.8340079,95.1804705
VCE_00102,XO2020-1-216,RO_2019_216,BB 5,Zabuthiri,Naypyidaw Union Territory,Myanmar,2017.0,Palethwe,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,20.2807085,96.265883
VCE_00103,XO2020-1-217,RO_2019_217,BB 10,Zabuthiri,Naypyidaw Union Territory,Myanmar,2017.0,Palethwe,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo7,20.2807085,96.265883
VCE_00110,XO2020-1-222,RO_2019_222,BB 187,Dedaye,Yangon Region,Myanmar,2017.0,Pawsan BayGyar,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,16.647565,96.1129218
VCE_00115,XO2020-1-225,RO_2019_225,BB 7,Zabuthiri,Naypyidaw Union Territory,Myanmar,2017.0,Palethwe,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,20.2807085,96.265883
VCE_00116,XO2020-1-226,RO_2019_226,BB 25,Pohbba Thiri,Naypyidaw Union Territory,Myanmar,2017.0,Ayeyarmin,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,20.2807085,96.265883
VCE_00117,XO2020-1-227,RO_2019_227,BB 163,Kyaung gon,Ayeyarwady Region,Myanmar,2017.0,PawSan,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,16.8340079,95.1804705
VCE_00126,XO2020-1-231,RO_2019_231,BB 154,Myaung Mya,Ayeyarwady Region,Myanmar,2017.0,Sinthukha,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,16.8340079,95.1804705
VCE_00127,XO2020-1-232,RO_2019_232,BB 211,Shwe Bo,Sagaing Region,Myanmar,2017.0,PawSan,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo7,24.4768486,95.47473996361609
VCE_00132,XO2020-1-237,RO_2019_237,BB 200,Shwe Bo,Sagaing Region,Myanmar,2017.0,Paw San,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo7,24.4768486,95.47473996361609
VCE_00133,XO2020-1-238,RO_2019_238,BB 205,Watt lat,Sagaing Region,Myanmar,2017.0,Paw San,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo7,24.4768486,95.47473996361609
VCE_00134,XO2020-1-239,RO_2019_239,BB 206,Watt lat,Sagaing Region,Myanmar,2017.0,Paw San,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,24.4768486,95.47473996361609
VCE_00137,XO2020-1-240,RO_2019_240,BB 210,Watt lat,Sagaing Region,Myanmar,2017.0,Paw San,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo7,24.4768486,95.47473996361609
VCE_00138,XO2020-1-241,RO_2019_241,BB 214,Patheingyi,Mandalay Region,Myanmar,2017.0,Sinthukha,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo6,20.9872395,95.7656747
VCE_00143,XO2020-1-245,RO_2019_245,BB 133,Myaung Mya,Ayeyarwady Region,Myanmar,2017.0,Sinthukha,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo7,16.8340079,95.1804705
VCE_00146,XO2020-1-247,RO_2019_247,BB 241,Yezin,Naypyidaw Union Territory,Myanmar,2017.0,Manawthukha,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo9,20.2807085,96.265883
VCE_02373,Xo2021-2-289,BXo 1368,BXo 1368,Muradnagar,Chittagong,Bangladesh,2017.0,BRRI dhan28,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.333778,91.8344348
VCE_02375,Xo2021-2-290,BXo 1390,BXo 1390,Muradnagar,Chittagong,Bangladesh,2017.0,BRRI dhan29,Reproductive stage,0.7,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.333778,91.8344348
VCE_02625,Xo2021-2-537,E9,NXO-57,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02641,Xo2021-2-545,F5,NXO-65,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02657,Xo2021-2-553,G1,NXO-73,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02671,Xo2021-2-560,G8,NXO-80,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,33.712802,71.2678805
VCE_02970,XO2022-1220098,XO2022-1220098,NXO-95,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02971,XO2022-1220099,XO2022-1220099,NXO-107,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02972,XO2022-1220100,XO2022-1220100,NXO-119,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02973,XO2022-1220101,XO2022-1220101,NXO-131,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02974,XO2022-1220102,XO2022-1220102,NXO-143,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02978,XO2022-1220106,XO2022-1220106,NXO-96,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02979,XO2022-1220107,XO2022-1220107,NXO-108,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02980,XO2022-1220108,XO2022-1220108,NXO-120,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02981,XO2022-1220109,XO2022-1220109,NXO-132,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02982,XO2022-1220110,XO2022-1220110,NXO-144,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02986,XO2022-1220114,XO2022-1220114,NXO-97,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02987,XO2022-1220115,XO2022-1220115,NXO-109,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02988,XO2022-1220116,XO2022-1220116,NXO-121,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02989,XO2022-1220117,XO2022-1220117,NXO-133,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02990,XO2022-1220118,XO2022-1220118,NXO-145,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02992,XO2022-1220120,XO2022-1220120,NXO-169,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02994,XO2022-1220122,XO2022-1220122,NXO-98,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02995,XO2022-1220123,XO2022-1220123,NXO-110,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02996,XO2022-1220124,XO2022-1220124,NXO-122,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02997,XO2022-1220125,XO2022-1220125,NXO-134,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_02998,XO2022-1220126,XO2022-1220126,NXO-146,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03000,XO2022-1220128,XO2022-1220128,NXO-170,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03002,XO2022-1220130,XO2022-1220130,NXO-99,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03003,XO2022-1220131,XO2022-1220131,NXO-111,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03004,XO2022-1220132,XO2022-1220132,NXO-123,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03005,XO2022-1220133,XO2022-1220133,NXO-135,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03008,XO2022-1220136,XO2022-1220136,NXO-171,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03009,XO2022-1220137,XO2022-1220137,NXO-52,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03010,XO2022-1220138,XO2022-1220138,NXO-100,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03011,XO2022-1220139,XO2022-1220139,NXO-112,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03012,XO2022-1220140,XO2022-1220140,NXO-124,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03013,XO2022-1220141,XO2022-1220141,NXO-136,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03016,XO2022-1220144,XO2022-1220144,NXO-172,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03018,XO2022-1220146,XO2022-1220146,NXO-101,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03019,XO2022-1220147,XO2022-1220147,NXO-113,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03020,XO2022-1220148,XO2022-1220148,NXO-125,Lower Dir,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03021,XO2022-1220149,XO2022-1220149,NXO-137,Bannu,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03025,XO2022-1220153,XO2022-1220153,NXO-59,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Coarse,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
VCE_03026,XO2022-1220154,XO2022-1220154,NXO-102,Battagram,Khyber Pakhtunkhwa,Pakistan,2017.0,Japonica,Flowering,,National Agricultural Research Centre,DNA,GSL2022-00113,Lin_2,AXoo9,33.712802,71.2678805
